Restaurant ID,Country Code,City,"Restaurant Name,Address",Locality,Locality Verbose,Longitude,Latitude,Cuisines,Restaurant_Name,Address,Locality_1,3,4,5,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Rating text,Votes,Country,Continent
8128,1,Faridabad,"Mirage Restro Bar,2nd Floor, Crown Plaza Mall, Sector 15-A, Sector 15, Faridabad","Crown Plaza Mall, Sector 15, Faridabad","Crown Plaza Mall, Sector 15, Faridabad, Faridabad",77.3131025,28.3978083,"North Indian, Mughlai",Mirage Restro Bar,2nd Floor, Crown Plaza Mall, Sector 15-A, Sector 15, Faridabad,1000,Indian Rupees(Rs.),Yes,No,3,2.4,Poor,25,India,Asia
304062,1,Faridabad,"Jai Jagannath Hotel,E 51, Shiv Durga Vihar, Dayal Bagh, Faridabad",Dayal Bagh,"Dayal Bagh, Faridabad",77.294319,28.4937692,South Indian,Jai Jagannath Hotel,E 51, Shiv Durga Vihar, Dayal Bagh, Faridabad,,200,Indian Rupees(Rs.),No,No,1,0,Not rated,3,India,Asia
9785,1,Faridabad,"Gelato Vinto,40 GF, Eldeco Station 1 Mall, Sector 12, Faridabad","Eldeco Station 1 Mall, Sector 12, Faridabad","Eldeco Station 1 Mall, Sector 12, Faridabad, Faridabad",77.3139102,28.3868454,"Desserts, Ice Cream",Gelato Vinto,40 GF, Eldeco Station 1 Mall, Sector 12, Faridabad,,250,Indian Rupees(Rs.),No,No,1,2.8,Average,12,India,Asia
312514,1,Faridabad,"Maggi Point,F-46 A, 1st Floor, Eldeco Mall, Sector 12, Faridabad","Eldeco Station 1 Mall, Sector 12, Faridabad","Eldeco Station 1 Mall, Sector 12, Faridabad, Faridabad",77.3140449,28.3869029,Fast Food,Maggi Point,F-46 A, 1st Floor, Eldeco Mall, Sector 12, Faridabad,200,Indian Rupees(Rs.),No,No,1,0,Not rated,2,India,Asia
308961,1,Faridabad,"Angaar,Hotel Saffron Kiran, 12/6, Adjacent to Badarpur Toll, NH-2, Sector 35, Faridabad","Hotel Saffron Kiran, Faridabad","Hotel Saffron Kiran, Faridabad, Faridabad",77.3056977,28.4719854,"North Indian, Chinese",Angaar,Hotel Saffron Kiran, 12/6, Adjacent to Badarpur Toll, NH-2, Sector 35,1200,Indian Rupees(Rs.),Yes,No,3,0,Not rated,0,India,Asia
308963,1,Faridabad,"TcozY,Hotel Saffron Kiran, 12/6, Adjacent to Badarpur Toll, NH-2, Sector 35, Faridabad","Hotel Saffron Kiran, Faridabad","Hotel Saffron Kiran, Faridabad, Faridabad",77.3066401,28.4722089,Cafe,TcozY,Hotel Saffron Kiran, 12/6, Adjacent to Badarpur Toll, NH-2, Sector 35,1500,Indian Rupees(Rs.),No,No,3,0,Not rated,0,India,Asia
308962,1,Faridabad,"The Retriever,Hotel Saffron Kiran, 12/6, Adjacent to Badarpur Toll, NH-2, Sector 35, Faridabad","Hotel Saffron Kiran, Faridabad","Hotel Saffron Kiran, Faridabad, Faridabad",77.3062507,28.4723428,"North Indian, Mughlai, Chinese",The Retriever,Hotel Saffron Kiran, 12/6, Adjacent to Badarpur Toll, NH-2, Sector 35,1500,Indian Rupees(Rs.),Yes,No,3,0,Not rated,0,India,Asia
8169,1,Faridabad,"Bangali Sweets & Restaurant,6, Plot 17, New DLF, Indraprastha Colony, Faridabad",Indraprastha Colony,"Indraprastha Colony, Faridabad",77.3153578,28.4534629,Mithai,Bangali Sweets & Restaurant,6, Plot 17, New DLF, Indraprastha Colony, Faridabad,100,Indian Rupees(Rs.),No,No,1,0,Not rated,2,India,Asia
309368,1,Faridabad,"Silver,K Hotel, Plot 2, Behind Pristine Mall, Sector 31, Faridabad",K Hotel,"K Hotel, Faridabad",77.316429,28.446715,"North Indian, Chinese, Continental",Silver,K Hotel, Plot 2, Behind Pristine Mall, Sector 31, Faridabad,1500,Indian Rupees(Rs.),Yes,No,3,0,Not rated,3,India,Asia
18472429,1,Faridabad,"Chill 'N Grill,3C-188, Opposite Bharat Optical, NIT, Faridabad",NIT,"NIT, Faridabad",77.2900667,28.3954463,North Indian,Chill 'N Grill,3C-188, Opposite Bharat Optical, NIT, Faridabad,,300,Indian Rupees(Rs.),No,No,1,0,Not rated,0,India,Asia
18472418,1,Faridabad,"Punjabi Restaurant,3F/49, Sainik Colony Road, NIT, Faridabad",NIT,"NIT, Faridabad",77.2874809,28.3939512,"North Indian, Mughlai",Punjabi Restaurant,3F/49, Sainik Colony Road, NIT, Faridabad,,500,Indian Rupees(Rs.),No,No,2,0,Not rated,0,India,Asia
18472426,1,Faridabad,"Standard Chicken Point,3F/90, Sainik Colony Road, NIT Faridabad",NIT,"NIT, Faridabad",77.2875524,28.3940171,Mughlai,Standard Chicken Point,3F/90, Sainik Colony Road, NIT Faridabad,,,500,Indian Rupees(Rs.),No,No,2,0,Not rated,0,India,Asia
18450934,1,Faridabad,"The Grillz & Gravy,3G/1, NIT, Faridabad",NIT,"NIT, Faridabad",77.2922781,28.3982684,"North Indian, Chinese",The Grillz & Gravy,3G/1, NIT, Faridabad,,,400,Indian Rupees(Rs.),No,No,1,0,Not rated,0,India,Asia
6025,1,Faridabad,"Cakes 'n Bakes - Park Plaza,Park Plaza, Sector 21 C, Sector 21, Faridabad","Park Plaza, Sector 21, Faridabad","Park Plaza, Sector 21, Faridabad, Faridabad",77.2969459,28.4292178,Bakery,Cakes 'n Bakes - Park Plaza,Park Plaza, Sector 21 C, Sector 21, Faridabad,,1000,Indian Rupees(Rs.),No,No,3,3,Average,15,India,Asia
6013,1,Faridabad,"Cafe Bite,UGF 35, Parsvanath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad, Faridabad",77.3144487,28.383665,Cafe,Cafe Bite,UGF 35, Parsvanath City Mall, Sector 12, Faridabad,,500,Indian Rupees(Rs.),No,No,2,3.2,Average,19,India,Asia
8153,1,Faridabad,"Cafe Light,Shop 38, Upper Ground Floor, Parsvnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad, Faridabad",77.3144877,28.3837046,"Cafe, Chinese, Fast Food",Cafe Light,Shop 38, Upper Ground Floor, Parsvnath City Mall, Sector 12, Faridabad,500,Indian Rupees(Rs.),No,No,2,2.8,Average,8,India,Asia
18471296,1,Faridabad,"Little Cafe,Shop 32, Upper Ground Floor, Parsvnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad, Faridabad",77.3145373,28.3836738,"Fast Food, Beverages",Little Cafe,Shop 32, Upper Ground Floor, Parsvnath City Mall, Sector 12, Faridabad,300,Indian Rupees(Rs.),No,No,1,0,Not rated,0,India,Asia
18279477,1,Faridabad,"Momo-Cha,J-121, Near Lean Wolf Gym, Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.3291609,28.3754863,"North Indian, Chinese",Momo-Cha,J-121, Near Lean Wolf Gym, Sector 10, Faridabad,,450,Indian Rupees(Rs.),No,No,1,2.8,Average,20,India,Asia
18359331,1,Faridabad,"Oregano India,Shop 2661, Sector 7-10 Market, YMCA Road, Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.3266079,28.3689797,"Fast Food, Chinese, Italian",Oregano India,Shop 2661, Sector 7-10 Market, YMCA Road, Sector 10, Faridabad,500,Indian Rupees(Rs.),No,No,2,3.1,Average,11,India,Asia
301151,1,Faridabad,"Sagar Bakery,938, 7-10 Chowk, YMCA Road, Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.3270132,28.3692291,Bakery,Sagar Bakery,938, 7-10 Chowk, YMCA Road, Sector 10, Faridabad,150,Indian Rupees(Rs.),No,No,1,3,Average,11,India,Asia
18204479,1,Faridabad,"Smugglers,Near Big Bus, Sector 9-10 Road, Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.329628,28.3702087,North Indian,Smugglers,Near Big Bus, Sector 9-10 Road, Sector 10, Faridabad,,450,Indian Rupees(Rs.),No,Yes,1,3.1,Average,7,India,Asia
2198,1,Faridabad,"Welcome,J140, Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.3288978,28.3777541,"North Indian, Chinese",Welcome,J140, Sector 10, Faridabad,,,700,Indian Rupees(Rs.),Yes,No,2,2.9,Average,13,India,Asia
18434243,1,Faridabad,"Giani's,Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.3270132,28.3692291,"Ice Cream, Desserts",Giani's,Sector 10, Faridabad,,,,400,Indian Rupees(Rs.),No,No,1,0,Not rated,0,India,Asia
18273628,1,Faridabad,"Invitation,Invitation Inn Banquet & Rooms, DLF Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",0,0,North Indian,Invitation,Invitation Inn Banquet & Rooms, DLF Sector 10, Faridabad,,,700,Indian Rupees(Rs.),No,No,2,0,Not rated,3,India,Asia
18471262,1,Faridabad,"New Dilight,H - 147, Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.3295018,28.3730138,"North Indian, Mughlai, Chinese",New Dilight,H - 147, Sector 10, Faridabad,,,500,Indian Rupees(Rs.),No,No,2,0,Not rated,0,India,Asia
18258480,1,Faridabad,"Chimney,SCF 9, Near Bank of India, Sector 11, Faridabad",Sector 11,"Sector 11, Faridabad",77.319026,28.3725172,"North Indian, Mughlai, Chinese",Chimney,SCF 9, Near Bank of India, Sector 11, Faridabad,,800,Indian Rupees(Rs.),Yes,Yes,2,3.3,Average,25,India,Asia
9698,1,Faridabad,"Chopstick,Booth 15, Sector 11, Faridabad",Sector 11,"Sector 11, Faridabad",77.3185858,28.371835,Chinese,Chopstick,Booth 15, Sector 11, Faridabad,,,300,Indian Rupees(Rs.),No,No,1,3,Average,22,India,Asia
8326,1,Faridabad,"Hot & Tasty Chinese Food,18, DLF Market, Sector 11, Faridabad",Sector 11,"Sector 11, Faridabad",77.3184832,28.3719511,"North Indian, Chinese",Hot & Tasty Chinese Food,18, DLF Market, Sector 11, Faridabad,,450,Indian Rupees(Rs.),No,No,1,2.6,Average,26,India,Asia
18270379,1,Faridabad,"Sanjha Chulha,Plot 1-A, Sector 11-D, Sector 11, Faridabad",Sector 11,"Sector 11, Faridabad",77.32157,28.3692881,"North Indian, Mughlai",Sanjha Chulha,Plot 1-A, Sector 11-D, Sector 11, Faridabad,,700,Indian Rupees(Rs.),No,Yes,2,2.9,Average,16,India,Asia
304006,1,Faridabad,"Frontier,Ground Floor, Parsvnath CIty Mall, Sector 12, Faridabad",Sector 12,"Sector 12, Faridabad",77.31429167,28.38339444,Bakery,Frontier,Ground Floor, Parsvnath CIty Mall, Sector 12, Faridabad,,200,Indian Rupees(Rs.),No,No,1,2.9,Average,7,India,Asia
308957,1,Faridabad,"Oxy Lounge,Town Park, Opposite District Court, Sector 12, Faridabad",Sector 12,"Sector 12, Faridabad",77.3244365,28.384502,"North Indian, Chinese, Italian",Oxy Lounge,Town Park, Opposite District Court, Sector 12, Faridabad,,1500,Indian Rupees(Rs.),Yes,Yes,3,3.1,Average,28,India,Asia
18427216,1,Faridabad,"City Dhaba,11-12 Dividing Road, Sector 12, Faridabad",Sector 12,"Sector 12, Faridabad",77.3144456,28.3811924,"North Indian, Chinese",City Dhaba,11-12 Dividing Road, Sector 12, Faridabad,,,550,Indian Rupees(Rs.),No,No,2,0,Not rated,0,India,Asia
18433315,1,Faridabad,"Garam Masala,Plot 6, Bata Chowk, BIryaniwali Gali, Sector 12, Faridabad",Sector 12,"Sector 12, Faridabad",0,0,"North Indian, Chinese",Garam Masala,Plot 6, Bata Chowk, BIryaniwali Gali, Sector 12, Faridabad,400,Indian Rupees(Rs.),No,No,1,0,Not rated,0,India,Asia
8266,1,Faridabad,"Mittal Fast Food,10, Town Park, Sector 12, Faridabad",Sector 12,"Sector 12, Faridabad",77.32425,28.38471389,Fast Food,Mittal Fast Food,10, Town Park, Sector 12, Faridabad,,100,Indian Rupees(Rs.),No,No,1,0,Not rated,0,India,Asia
18383469,1,Faridabad,"Al Bake,SCF 58, Ground Floor, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3229299,28.395009,"North Indian, Chinese",Al Bake,SCF 58, Ground Floor, Sector 15, Faridabad,,600,Indian Rupees(Rs.),No,Yes,2,3.2,Average,31,India,Asia
1367,1,Faridabad,"Anupam Sweet,SCF 74, Sector 15 Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3222568,28.3949008,"North Indian, South Indian, Chinese, Fast Food, Mithai",Anupam Sweet,SCF 74, Sector 15 Market, Sector 15, Faridabad,,400,Indian Rupees(Rs.),No,No,1,3.4,Average,70,India,Asia
9650,1,Faridabad,"Cafe Coffee Day,SCF 42, Shopping Centre, Main Huda Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3236112,28.3952671,Cafe,Cafe Coffee Day,SCF 42, Shopping Centre, Main Huda Market, Sector 15, Faridabad,450,Indian Rupees(Rs.),No,No,1,3.3,Average,67,India,Asia
308335,1,Faridabad,"Chicago Pizza,Booth Number 135, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3217184,28.3950296,Pizza,Chicago Pizza,Booth Number 135, Main Market, Sector 15, Faridabad,,600,Indian Rupees(Rs.),No,No,2,2.7,Average,35,India,Asia
18391065,1,Faridabad,"Crispy Crust,Shop 19, HUDA Market, Opposite Mother Dairy, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3241683,28.3950992,"North Indian, Chinese, Fast Food",Crispy Crust,Shop 19, HUDA Market, Opposite Mother Dairy, Sector 15, Faridabad,500,Indian Rupees(Rs.),No,Yes,2,3.4,Average,22,India,Asia
301193,1,Faridabad,"Frontier,SCO 46, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3235114,28.3951274,Bakery,Frontier,SCO 46, Main Market, Sector 15, Faridabad,,200,Indian Rupees(Rs.),No,No,1,3.3,Average,17,India,Asia
18107832,1,Faridabad,"Gulab,Shop 33, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3239437,28.3952906,"North Indian, South Indian, Fast Food, Street Food, Mithai",Gulab,Shop 33, Main Market, Sector 15, Faridabad,,600,Indian Rupees(Rs.),No,Yes,2,2.6,Average,39,India,Asia
18089254,1,Faridabad,"Hunger Cure Express,HUDA Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3217312,28.3946937,"Fast Food, Beverages",Hunger Cure Express,HUDA Market, Sector 15, Faridabad,,,500,Indian Rupees(Rs.),No,No,2,3.3,Average,35,India,Asia
312981,1,Faridabad,"Maitre Patissier,697, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",0,0,Bakery,Maitre Patissier,697, Sector 15, Faridabad,,,500,Indian Rupees(Rs.),No,No,2,3.4,Average,35,India,Asia
18082235,1,Faridabad,"Momo-Cha,87, Near City Chemist, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3224363,28.3951869,"Chinese, Fast Food",Momo-Cha,87, Near City Chemist, Sector 15, Faridabad,,400,Indian Rupees(Rs.),No,No,1,2.7,Average,32,India,Asia
18138421,1,Faridabad,"Nirula's,135, Lower Ground Floor, HUDA Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.292179,28.452631,"Fast Food, Desserts, Ice Cream, Beverages",Nirula's,135, Lower Ground Floor, HUDA Market, Sector 15, Faridabad,950,Indian Rupees(Rs.),No,No,2,2.6,Average,14,India,Asia
18421965,1,Faridabad,"The Grub House,SCF 55, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.323244,28.3950834,"Cafe, North Indian, Chinese, Continental",The Grub House,SCF 55, Main Market, Sector 15, Faridabad,,600,Indian Rupees(Rs.),No,No,2,2.7,Average,17,India,Asia
303267,1,Faridabad,"Twenty Four Seven,A-45/49, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3234608,28.3950913,"Fast Food, North Indian",Twenty Four Seven,A-45/49, Sector 15, Faridabad,,,300,Indian Rupees(Rs.),No,No,1,3.4,Average,35,India,Asia
7471,1,Faridabad,"Cafe Parmesan,42, 1st Floor, HUDA Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3236479,28.3950766,Italian,Cafe Parmesan,42, 1st Floor, HUDA Market, Sector 15, Faridabad,1000,Indian Rupees(Rs.),No,No,3,4.5,Excellent,799,India,Asia
18219542,1,Faridabad,"Briosca,Shop 45, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3234235,28.3952798,"Bakery, Fast Food",Briosca,Shop 45, Main Market, Sector 15, Faridabad,,400,Indian Rupees(Rs.),No,Yes,1,3.6,Good,62,India,Asia
18355112,1,Faridabad,"Burger Point,Shop 105, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3220773,28.3949736,"Burger, Fast Food",Burger Point,Shop 105, Sector 15, Faridabad,,,300,Indian Rupees(Rs.),No,Yes,1,3.5,Good,24,India,Asia
18270895,1,Faridabad,"Cafe Grub Up,SCF 43, 2nd Floor, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3235233,28.395196,"Cafe, American, Mexican, Italian, Thai",Cafe Grub Up,SCF 43, 2nd Floor, Main Market, Sector 15, Faridabad,900,Indian Rupees(Rs.),Yes,No,2,3.8,Good,134,India,Asia
18313839,1,Faridabad,"Cakes At Bhawanas,418, 1st Floor, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.317231,28.393261,Bakery,Cakes At Bhawanas,418, 1st Floor, Sector 15, Faridabad,,400,Indian Rupees(Rs.),No,No,1,3.5,Good,26,India,Asia
5005,1,Faridabad,"Chaudhary Bhojnalaya,HUDA Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3240517,28.3953389,North Indian,Chaudhary Bhojnalaya,HUDA Market, Sector 15, Faridabad,,,400,Indian Rupees(Rs.),No,No,1,3.6,Good,93,India,Asia
1820,1,Faridabad,"Chickenette,11 & 12, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3244107,28.3951035,"Raw Meats, North Indian, Chinese, Fast Food",Chickenette,11 & 12, Main Market, Sector 15, Faridabad,,650,Indian Rupees(Rs.),No,No,2,3.7,Good,280,India,Asia
3863,1,Faridabad,"Giani,125, Near Gurudwara, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3216428,28.3951385,"Ice Cream, Desserts",Giani,125, Near Gurudwara, Sector 15, Faridabad,,400,Indian Rupees(Rs.),No,No,1,3.6,Good,70,India,Asia
9814,1,Faridabad,"Green Chick Chop,135, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3244107,28.3951932,"Raw Meats, North Indian, Fast Food",Green Chick Chop,135, Main Market, Sector 15, Faridabad,,350,Indian Rupees(Rs.),No,No,1,3.5,Good,31,India,Asia
18474912,1,Faridabad,"Hash Stix,Shop 160, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.32343964,28.39483205,Fast Food,Hash Stix,Shop 160, Sector 15, Faridabad,,,250,Indian Rupees(Rs.),No,No,1,3.6,Good,25,India,Asia
18161568,1,Faridabad,"Juice On Go,SCF 46-50, 1st Floor, Fitstop Gym, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.32328642,28.39527358,"Juices, Beverages",Juice On Go,SCF 46-50, 1st Floor, Fitstop Gym, Main Market, Sector 15,150,Indian Rupees(Rs.),No,No,1,3.5,Good,18,India,Asia
18416829,1,Faridabad,"Keventers,Booth 125-P, Ground Floor, Huda Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3218081,28.3947688,Beverages,Keventers,Booth 125-P, Ground Floor, Huda Market, Sector 15, Faridabad,400,Indian Rupees(Rs.),No,No,1,3.6,Good,27,India,Asia
18400756,1,Faridabad,"MD's Kebabs & Curries,Shop 18, Opposite Mother Dairy, Sector 15 Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3244107,28.395283,"North Indian, Mughlai, Chinese",MD's Kebabs & Curries,Shop 18, Opposite Mother Dairy, Sector 15 Market, Sector 15, Faridabad,750,Indian Rupees(Rs.),No,Yes,2,3.8,Good,27,India,Asia
301177,1,Faridabad,"Perfect Bake,DSS-48, Huda Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.29659833,28.43002333,"Bakery, Fast Food",Perfect Bake,DSS-48, Huda Market, Sector 15, Faridabad,,400,Indian Rupees(Rs.),No,No,1,3.5,Good,39,India,Asia
6161,1,Faridabad,"Perfect Bake,SCF 40, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3231543,28.3952545,"Bakery, Fast Food",Perfect Bake,SCF 40, Main Market, Sector 15, Faridabad,,400,Indian Rupees(Rs.),No,No,1,3.6,Good,126,India,Asia
2565,1,Faridabad,"Sethi's Delicacy,9 & 10, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3244651,28.3950376,"Fast Food, Bakery",Sethi's Delicacy,9 & 10, Main Market, Sector 15, Faridabad,,150,Indian Rupees(Rs.),No,No,1,3.8,Good,75,India,Asia
3866,1,Faridabad,"Subway,SCF 78, HUDA Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3219427,28.3948264,"American, Fast Food, Salad, Healthy Food",Subway,SCF 78, HUDA Market, Sector 15, Faridabad,,500,Indian Rupees(Rs.),No,No,2,3.5,Good,143,India,Asia
18250288,1,Faridabad,"Cafi Bogchi,SCF 39, First Floor, Above Axis Bank, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.32380275,28.39572041,"Cafe, Italian, Mexican, Continental",Cafi Bogchi,SCF 39, First Floor, Above Axis Bank, Sector 15, Faridabad,650,Indian Rupees(Rs.),No,Yes,2,4.1,Very Good,153,India,Asia
1430,1,Faridabad,"Ashoka Restaurant,Main Market, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3203273,28.4104693,North Indian,Ashoka Restaurant,Main Market, Sector 16, Faridabad,,,400,Indian Rupees(Rs.),No,No,1,2.9,Average,43,India,Asia
18393702,1,Faridabad,"Baskin Robbins,Shop 60, Near Sagar Cinema, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3201927,28.4107707,Ice Cream,Baskin Robbins,Shop 60, Near Sagar Cinema, Sector 16, Faridabad,,300,Indian Rupees(Rs.),No,Yes,1,2.9,Average,4,India,Asia
6152,1,Faridabad,"China Hot Pot,Shop 147, HUDA Market, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3192063,28.4106963,"Chinese, Fast Food",China Hot Pot,Shop 147, HUDA Market, Sector 16, Faridabad,,400,Indian Rupees(Rs.),No,No,1,2.5,Average,25,India,Asia
306962,1,Faridabad,"Handi Chhadeyan Di,Shop 138, HUDA Market, Near HDFC Bank, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3185323,28.4106593,North Indian,Handi Chhadeyan Di,Shop 138, HUDA Market, Near HDFC Bank, Sector 16, Faridabad,400,Indian Rupees(Rs.),No,No,1,3.1,Average,26,India,Asia
18445360,1,Faridabad,"Hungrill,Booth 110, HUDA Market, Near ICICI Bank, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3190765,28.4108198,"North Indian, Chinese, Continental",Hungrill,Booth 110, HUDA Market, Near ICICI Bank, Sector 16, Faridabad,500,Indian Rupees(Rs.),No,No,2,3,Average,4,India,Asia
6150,1,Faridabad,"Kant Khana Khazana,135, Huda Market, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.318667,28.4106772,North Indian,Kant Khana Khazana,135, Huda Market, Sector 16, Faridabad,,250,Indian Rupees(Rs.),No,No,1,3.4,Average,22,India,Asia
18421024,1,Faridabad,"Open Yard,SCO 22-23, Main Market, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3199015,28.4095652,"North Indian, Chinese, Continental",Open Yard,SCO 22-23, Main Market, Sector 16, Faridabad,,800,Indian Rupees(Rs.),Yes,No,2,3.3,Average,14,India,Asia
18471260,1,Faridabad,"Recipe Badshah,Shop 98, Sabzi Mandi, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",0,0,North Indian,Recipe Badshah,Shop 98, Sabzi Mandi, Sector 16, Faridabad,,300,Indian Rupees(Rs.),No,No,1,3.1,Average,8,India,Asia
18367316,1,Faridabad,"The Chai Cafe,Shop 123, HUDA Market, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3185772,28.4108878,"Cafe, Chinese",The Chai Cafe,Shop 123, HUDA Market, Sector 16, Faridabad,,400,Indian Rupees(Rs.),No,No,1,3.1,Average,8,India,Asia
