Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,CustomerCareCalls,ReceivedCalls,OutboundCalls,InboundCalls,MonthsInService,UniqueSubs,ActiveSubs,RetentionCalls,RetentionOffersAccepted,IncomeGroup,AdjustmentsToCreditRating,CreditRating,PrizmCode,Occupation
0,30,70,30,0,0,0,0.3,0,25,1,1,0,0,7,0,2,1,5
0,169.34,2183,135,1.24,0.3,457,37.3,8,25,1,1,0,0,6,0,4,2,5
0,20.58,21,20,0.5,0,8,2.7,1.3,21,1,1,0,0,0,0,2,4,4
0,61.78,250,61,0.25,1,89.9,8.3,0.3,23,1,1,0,0,3,0,4,4,4
0,22.7,26,17,0.25,0,0.1,0,0,25,2,1,0,0,7,0,1,2,4
0,40.49,124,30,0,0,0,1,0,26,1,1,0,0,7,0,2,2,4
1,33.59,70,30,0.25,0,15.3,6,0,25,1,1,0,0,7,0,4,4,4
0,86.09,558,60,0.74,0,144.2,14.7,2,21,1,1,0,0,5,0,2,4,1
0,410.25,2386,75,1.24,1.3,795,41,12,23,2,2,0,0,7,0,4,1,4
0,90.81,644,95,1.24,0,210,29,12,21,1,1,0,0,7,0,3,2,5
0,79.17,694,75,0.25,0.3,60.8,41,7.3,21,2,2,0,0,0,0,2,4,4
0,19.25,369,10,0.25,0.3,67.6,35.3,11.3,25,2,2,0,0,0,0,2,1,4
0,10.3,149,10,0,0,3.3,4.7,0,23,2,2,0,0,7,0,3,4,5
0,39.22,388,34,0.74,0,50.6,25,8,21,2,2,0,0,5,0,2,1,5
0,43.45,307,37,0,0,88.3,12.7,4.7,23,2,2,0,0,4,0,2,2,5
0,11.57,76,10,0,0,28.7,1.3,12,25,2,2,0,0,7,0,1,1,4
0,32.98,74,30,0,0,12.7,4.7,0,26,1,1,0,0,5,0,4,2,5
0,147.41,947,38,1.24,0,103.9,41,12,26,1,1,0,0,7,0,2,4,4
0,20.22,416,20,0,0,118.9,41,12,26,2,2,0,0,0,0,3,4,4
0,49.52,736,48,0,5.3,71,41,12,21,1,1,0,0,1,0,4,4,4
0,32.95,281,30,0,0,90.8,17.3,4.3,26,2,2,0,0,6,0,2,4,2
0,44.08,417,41,0.25,0,42,6.3,2.3,25,1,1,0,0,7,0,2,4,4
1,0,2,0,0,0,0,0,0,26,2,2,0,0,0,0,4,2,4
0,32.05,86,30,0.99,0,2.7,5,0,26,2,1,0,0,0,0,2,4,4
0,88.33,1035,85,1.24,0,186,41,0.7,26,1,1,0,0,0,0,3,1,4
1,39.44,141,30,0,0,24.5,6.7,9,25,1,1,0,0,7,0,4,1,4
0,72.8,141,45,0,2,51.2,9.7,6.3,21,1,1,0,0,5,0,2,1,5
0,95.87,1023,97,1.24,1,328.4,41,12,25,2,2,0,0,7,0,4,4,4
0,50.19,266,40,1.24,0,0,0,0,25,1,1,0,0,6,0,3,2,2
0,44.91,362,50,0.25,0,55.1,23,3,26,1,1,0,0,0,0,2,2,4
0,36.41,664,35,0.74,21,107.1,41,2,26,1,1,0,0,6,0,4,2,4
1,44.38,146,30,1.24,0,21.2,3.7,2.7,25,1,1,0,0,0,0,4,2,4
1,74.28,251,40,0,0,48.2,27,7.3,23,1,1,0,0,5,0,4,3,4
0,40.78,854,59,0.25,6,241.3,41,12,26,1,1,0,0,6,0,2,2,5
1,32.42,282,30,0.99,0,110.1,22,1,26,1,1,0,0,7,0,2,4,5
0,35.51,442,32,0,0,189.9,23,8.3,26,2,2,0,0,6,0,1,4,5
0,164.81,1698,60,1.24,0,655.6,41,12,26,1,1,0,0,1,0,4,4,4
0,39.15,365,48,0,0,76,41,12,23,1,1,0,0,7,0,4,2,4
0,119.68,436,32,0,0,204,33.7,5,23,1,1,0,0,7,0,1,4,4
1,50.94,456,50,1.24,0.3,7.1,5.7,2.3,23,1,1,0,0,7,0,2,4,4
0,29.99,160,40,0,0,60.9,6.3,6.3,23,2,2,0,0,4,0,2,2,1
0,36.54,212,45,1.24,0,20.8,1.3,0,21,1,1,0,0,1,0,4,4,4
1,58.73,520,50,0,7.7,1.6,3,0,23,1,1,0,0,7,0,2,4,4
1,79.49,352,60,1.24,0,30.1,12,0.7,23,2,2,0,0,0,0,2,2,4
0,30.24,62,30,0.25,0,3,5.7,1.7,25,2,2,0,0,0,0,3,1,4
0,51.29,885,60,0,12.7,315.4,4.7,12,21,1,1,0,0,1,0,4,4,4
1,31,46,30,0.74,0,2.7,1.3,0,21,1,1,0,0,6,0,2,4,4
0,38.23,72,35,0,0,20.4,17.3,5.3,23,1,1,0,0,4,0,4,4,4
0,37.35,441,40,0,0,98.8,41,3,21,1,1,0,0,5,0,3,4,4
0,77.36,517,50,0.99,0,92.9,35,1,23,1,1,0,0,6,0,2,4,4
0,67.99,775,50,1.24,13.3,87.6,41,1.3,26,2,1,0,0,6,0,4,4,4
0,50.25,399,50,0.25,0.7,2.6,3.7,0.3,25,2,2,0,0,7,0,2,2,4
0,30.36,52,30,0,0,5.2,0.3,0,21,1,1,0,0,7,0,2,4,5
0,139.22,978,45,1.24,1.7,376.5,41,4.7,21,2,1,0,0,0,0,4,2,4
0,28.84,44,30,0.25,0,2.4,3.3,0.7,25,2,2,0,0,7,0,1,2,4
0,131.13,2061,66,1.24,0.3,595.2,41,8.3,26,2,1,0,0,4,0,2,2,5
0,10,1,10,0,0,0,0,0,23,1,1,0,0,2,0,1,2,1
0,121.77,901,72,0.25,0,206.6,35.3,1,23,2,1,0,0,1,0,3,3,5
0,123.55,1345,53,1.24,0,384.6,41,12,21,1,1,0,0,0,0,2,2,4
1,82.33,597,50,0.25,0.3,219.3,10.7,8.7,21,1,1,0,0,5,0,2,2,5
0,19.73,57,19,0.25,1.3,5.4,4.3,0,21,1,1,0,0,0,0,4,4,4
0,257.37,2953,90,1.24,1,1259.9,41,12,23,1,1,0,0,0,0,4,2,4
1,76.75,300,85,0,0.7,56.2,39.3,6.7,23,1,1,0,0,7,0,4,4,4
0,129.51,1248,56,0,1.3,224.6,21.3,2.3,26,2,1,0,0,3,0,4,4,1
0,16.99,0,17,0,0,0,0,0,25,1,1,0,0,7,0,2,2,4
0,50.2,221,30,0,0,94.7,2.7,0.3,23,1,1,0,0,6,0,2,4,4
0,42.49,42,42,0,0,7.9,3.3,2,23,2,2,0,0,7,0,2,1,5
0,50.03,210,30,0.5,0,15.5,5.3,0.3,23,1,1,0,0,6,0,2,4,4
0,99.84,1550,85,1.24,0,232.9,41,12,21,1,1,0,0,7,0,4,2,4
0,85.24,473,95,0.25,0,17.5,4.7,0.7,23,2,2,0,0,7,0,2,2,4
1,28.49,117,30,0,0.7,18.8,11.3,5,23,2,2,0,0,6,0,1,2,4
0,65.99,905,55,0.25,0.7,203.7,26.3,12,26,1,1,0,0,6,0,2,2,4
1,42.71,442,39,0.25,1.7,204.4,8.7,0,26,1,1,0,0,0,0,4,4,4
1,73.93,425,60,0.25,0,183.6,23,2,23,2,1,0,0,0,0,4,4,4
0,81.99,701,70,1.24,0,147.7,36.3,1.3,25,1,1,0,0,0,0,4,2,4
1,31.37,126,30,0.25,0,22.5,1.7,0,25,1,1,0,0,7,0,2,4,5
0,52.85,444,40,0.99,0,100.6,19.3,9.7,26,1,1,0,0,7,0,4,4,4
1,59.17,147,57,1.24,0,31.3,16,4.3,26,2,2,0,0,3,0,2,1,4
1,22.91,42,15,0.25,0,12.8,0.3,0.3,26,2,1,0,0,6,0,1,2,1
1,30.27,121,30,0,0.3,31.2,5,0.3,20,2,1,0,0,3,0,1,4,5
1,65.89,305,60,0.99,0,44.7,41,9,23,2,2,0,0,0,0,3,4,4
1,53.1,524,45,1.24,0,124.2,22,6.7,26,2,2,0,0,2,0,1,3,4
0,31.61,83,30,0.5,0.7,0.4,1.3,0,26,1,1,0,0,5,0,1,1,5
0,30.84,81,30,0,0,2.2,1.7,0,20,1,1,0,0,5,0,2,4,5
1,54.5,375,30,0,0,93.9,33.3,0.7,25,1,1,0,0,4,0,2,2,4
0,60.53,148,70,0,0,0,9.7,0,20,2,2,0,0,0,0,1,2,4
0,31.75,82,30,0,0,0.3,4.3,0,20,1,1,0,0,7,0,2,4,5
0,100.75,492,35,0,0.7,58.5,32.3,5.7,23,1,1,0,0,7,0,3,2,4
0,31.06,62,30,0,0.7,19.8,2,0,26,1,1,0,0,5,0,2,2,2
1,50.45,168,50,0,0,34.7,7,0.7,20,2,1,0,0,7,0,1,3,5
1,32.25,142,30,1.24,0.7,15.1,7,0,20,1,1,0,0,0,0,2,4,4
1,32.21,46,30,1.24,0,4.7,0,0.3,25,1,1,0,0,7,0,4,3,4
0,77.75,1117,79,0.74,6.3,244.6,41,11.3,20,1,1,0,0,7,0,3,4,4
0,36.22,234,30,0,0,11.1,6.7,0,26,1,1,0,0,6,0,2,1,5
1,56.2,216,50,1.24,2,26.2,1,0,25,1,1,0,0,6,0,4,1,5
0,70.39,148,58,1.24,1.7,22.2,9.3,1,25,1,1,0,0,0,0,4,2,4
0,63.03,492,59,1.24,0,177,35.7,12,23,1,1,0,0,0,0,4,4,4
1,32.78,100,32,0,0,22.7,5.7,8,20,2,2,0,0,5,0,2,4,4
0,39.99,141,50,0,0,0,0,0,26,1,1,0,0,0,0,2,2,4
0,228.25,2940,140,1.24,2.7,616.7,41,12,23,1,1,0,0,7,0,4,2,4
0,67.16,691,35,0,0,251.8,41,0.7,23,1,1,0,0,7,0,4,4,4
1,338.44,2064,152,1.24,1,646.2,41,12,20,1,1,0,0,7,0,2,2,4
0,30.25,146,30,0.25,0.3,25.5,7,0.3,25,1,1,0,0,6,0,2,2,5
0,54.4,1088,60,0.25,2,127,37,12,26,1,1,0,0,1,0,3,4,4
0,39.33,102,30,0,0,0,3,0,26,1,1,0,0,5,0,2,4,5
0,122.78,790,38,0,1,26.8,15.7,0.3,23,1,1,0,0,7,0,4,2,4
0,34.99,374,45,0,0,135.7,15.3,0,26,1,1,0,0,0,0,2,1,4
0,70.56,489,35,0,0,39,22.7,3.3,26,1,1,0,0,5,0,2,4,4
0,51.53,1066,60,0,1.3,36,18,2,25,1,1,0,0,3,0,3,4,4
1,108.06,892,62,0.5,0,85.8,12.7,4.7,26,1,1,0,0,7,0,2,2,4
0,14.24,143,10,0.25,0,21.9,10.3,6,23,2,2,0,0,5,0,1,2,5
1,95.6,1012,60,1.24,1,134.8,18.3,3.7,20,1,1,0,0,0,0,4,2,4
0,12.41,0,12,0,0,0,0,0,23,1,1,0,0,0,0,2,4,4
1,17.8,29,18,0,2.3,0,1,0,20,1,1,0,0,7,0,2,4,4
0,29.23,58,30,0.74,0,1.6,3,0.7,22,1,1,0,0,7,0,2,2,5
0,68.41,576,50,1.24,0,70.3,10.7,8,24,2,2,0,0,0,0,3,2,4
0,29.99,38,30,0,0,9.1,4.3,3.7,22,2,2,0,0,0,0,1,2,4
1,60.34,534,52,0,0,129.1,14.3,10,20,2,2,0,0,6,0,3,1,5
0,17.84,420,10,1.24,1.3,77.2,15.3,1.3,22,2,2,0,0,0,0,4,2,4
0,36.37,430,35,0.25,0,99.4,20.3,12,20,1,1,0,0,0,0,2,4,4
0,31.17,174,30,0.25,0,28.7,7.7,0,26,1,1,0,0,7,0,2,1,4
0,47.5,102,50,0,0,20.6,0,0,26,2,1,0,0,6,0,2,4,4
0,94.3,1680,85,0,10.7,727.6,41,12,20,1,1,0,0,5,0,4,4,4
0,10,146,10,0,0,15,11,1.7,22,2,2,0,0,7,0,2,2,4
0,100.22,1888,85,1.24,1.3,659.7,41,12,20,2,2,0,0,7,0,1,1,4
1,57.87,402,50,0.25,0.3,275.9,19.3,7,24,2,1,0,0,0,0,3,1,4
0,195.75,3237,160,1.24,0.3,1050.6,41,12,24,2,1,0,0,6,0,2,1,5
1,35.61,237,30,0,0,3.1,1,0.7,22,2,1,0,0,2,0,1,4,4
0,30.67,108,38,0.25,5,13.7,7,1.7,20,1,1,0,0,2,0,2,3,4
0,55.01,314,30,0.99,3.3,35.9,16,7,24,1,1,0,0,6,0,2,4,4
0,35.37,234,35,0,0,61.4,27.3,3.7,20,1,1,0,0,2,0,4,4,4
1,60.94,258,30,0.5,0,99.2,40,12,24,1,1,0,0,6,0,2,4,5
0,75.08,222,70,0.5,0,78.3,15.3,12,22,2,2,0,0,4,0,1,4,4
0,131.23,386,144,1.24,1.3,15.4,4.7,2.3,26,2,2,0,0,7,0,2,2,5
1,53.05,253,35,0.5,0,28.6,8.7,2.7,20,1,1,0,0,6,0,2,4,1
1,47.33,1044,36,0.25,1.7,188.9,41,2,22,1,1,0,0,7,0,2,3,5
0,38.13,144,30,0,0,3.7,3,0,22,1,1,0,0,7,0,2,3,4
0,147.88,742,50,0.5,0,139.1,23,12,20,2,2,0,0,6,0,2,4,4
0,57.19,390,30,1.24,1,27,15,0.7,20,1,1,0,0,5,0,4,1,1
0,51.24,112,50,1.24,0,12.9,4.7,0,26,1,1,0,0,1,0,3,2,4
1,43.28,179,30,0,0,29.7,9.3,0,20,2,2,0,0,7,0,1,2,4
0,17.14,2,17,0,0,0,0,0,20,1,1,0,0,6,0,2,1,5
1,50,88,50,0,0,3.8,12,0,22,1,1,0,0,0,0,3,4,4
1,52.51,202,30,0,2,101.8,13.7,0.3,22,1,1,0,0,7,0,4,1,4
0,31,273,30,0.25,1.3,30.3,24.3,1.3,26,1,1,0,0,6,0,4,2,4
0,50,407,50,0,0,12.5,5,0,24,1,1,0,0,6,0,2,4,4
0,41.65,407,44,1.24,2.3,103.1,24.3,12,22,2,2,0,0,5,0,4,2,2
0,82.86,629,16,0.25,16.7,275.6,16.3,11.3,20,1,1,0,0,2,0,2,4,5
1,55.96,1765,60,0.25,4.7,376.5,41,12,24,1,1,0,0,5,0,2,4,4
0,65.99,568,50,0.25,0,180.5,33,12,20,1,1,0,0,7,0,4,4,4
0,43,19,45,0.25,0,3.2,5.7,0.3,26,2,2,0,0,0,0,1,4,4
1,152.22,1131,73,1.24,1.3,543,41,12,26,1,1,0,0,6,0,4,1,5
1,101.94,1402,60,1.24,0,0,0,0,24,1,1,0,0,0,0,2,4,4
0,56.58,124,50,0.25,0.3,22.1,21.3,8.7,24,2,2,0,0,6,0,1,3,4
1,42.87,256,35,0.25,0,22.2,6.3,0,20,1,1,0,0,7,0,2,4,4
0,255.43,3830,142,1.24,2.7,2059.4,25.3,12,20,1,1,0,0,0,0,4,4,4
0,78.93,284,13,1.24,0,83.8,21.7,7.7,24,2,2,0,0,5,0,1,4,5
0,85.93,292,44,0,0.3,65.7,4.7,2.7,24,2,1,0,0,7,0,1,2,4
0,41.49,283,45,1.24,0,4.5,15.7,0,20,1,1,0,0,4,0,4,4,4
0,53.25,205,50,0,0.7,68.3,24.7,4.7,24,1,1,0,0,0,0,2,2,4
0,43.12,202,42,0.25,0,24.8,8,3.3,20,2,2,0,0,7,0,1,4,5
0,33.43,104,30,0.5,0,15.2,6,0,22,1,1,0,0,0,0,2,1,4
0,38.85,80,30,0,0,4.9,0,0,26,1,1,0,0,4,0,2,4,4
1,56.6,308,45,0,0,60.5,16,3,24,1,1,0,0,6,0,3,2,4
1,35.3,196,45,0,0,38.1,2.7,0,20,1,1,0,0,5,0,4,2,4
1,78.09,261,70,0,1,40,0,4.3,26,2,2,0,0,0,0,2,4,4
0,38.68,120,35,0,0,19.5,3.3,2.3,20,2,2,0,0,7,0,4,3,4
0,29.57,68,20,0,0,8.6,5,0,24,1,1,0,0,7,0,4,4,4
1,53.13,181,70,0,0,13.5,2,1,22,2,2,0,0,0,0,2,1,4
1,50,434,50,0,0,68.7,22.3,0,24,1,1,0,0,7,0,2,4,4
0,77.59,534,35,0,0,114.9,41,12,20,1,1,0,0,5,0,3,4,4
0,111.02,1547,85,0,0,669.4,41,12,26,1,1,0,0,0,0,4,4,4
1,5,0,5,0,0,0,0,0,26,1,1,0,0,0,0,2,1,4
0,67.08,568,50,1.24,0.3,186,33,6.3,22,1,1,0,0,2,0,4,4,4
0,75.09,250,80,0,0,15.9,8,1.7,26,2,2,0,0,7,0,2,2,4
1,49.99,524,60,0,7.3,253.8,6,2,22,1,1,0,0,0,0,3,2,4
0,57.58,447,30,0.74,0.3,161.1,12.3,12,20,1,1,0,0,7,0,4,2,4
0,37.22,117,45,0.25,0,33.1,1.7,0,24,1,1,0,0,7,0,4,2,4
0,79.79,1734,85,1.24,0,549.3,41,12,26,1,1,0,0,6,0,3,1,4
1,61.94,532,50,0.25,2,62.1,24.3,2.7,26,1,1,0,0,0,0,4,2,4
1,26.96,180,27,0.25,1,5.8,1.7,0,24,2,2,0,0,7,0,1,2,4
0,35.6,232,45,0,0,40.3,9.3,0.7,20,1,1,0,0,0,0,4,4,4
0,53.47,130,58,0.25,0.3,11,9.7,3.3,22,2,2,0,0,0,0,1,4,4
0,59.98,406,50,1.24,0,157.5,23,12,22,1,1,0,0,7,0,2,2,4
0,39.66,151,30,0,0.3,29.5,10.7,1,20,2,2,0,0,0,0,2,4,4
0,70.52,332,65,0.25,0,24.9,3,5,24,2,2,0,0,0,0,2,4,4
1,150.54,1908,85,1.24,10,331.8,41,12,24,2,2,0,0,7,0,3,1,4
0,50.55,420,50,0,0,10.3,6,0,20,1,1,0,0,3,0,2,4,5
1,50.25,330,50,0.25,0.7,28.7,12,0,26,1,1,0,0,7,0,3,4,5
1,62.53,501,50,0,0,49.3,14.7,5,20,1,1,0,0,4,0,2,4,5
1,41.03,424,35,0,0,79.4,29.3,9.3,20,2,1,0,0,7,0,3,4,4
1,35.8,602,45,0.5,0.3,194.2,41,12,20,1,1,0,0,7,0,2,4,4
0,100.33,349,25,1.24,0,83.1,17.3,3,24,1,1,0,0,3,0,2,4,5
1,36.51,260,36,0,0,74.4,11.7,0,24,1,1,0,0,7,0,2,2,2
0,123.13,996,63,1.24,0.7,329.4,39.7,12,20,1,1,0,0,0,0,4,2,4
0,31.89,164,30,1.24,0,23.2,8,0,22,1,1,0,0,0,0,2,2,4
0,42.26,211,28,0,0.3,25,10.7,1.3,22,1,1,0,0,6,0,4,2,5
0,58.22,569,60,1.24,0,72.8,41,5.3,22,1,1,0,0,0,0,2,1,4
1,64.86,526,40,1.24,1.7,46.8,17.3,1,22,2,1,0,0,3,0,2,4,4
1,103.67,3,87,0,0,0,0,0,20,1,1,0,0,6,0,4,1,4
0,81.31,960,92,0,2.3,451.7,41,12,22,2,2,0,0,7,0,2,2,4
0,53.73,122,25,0,0,71.3,8.3,9.7,20,1,1,0,0,6,0,2,4,4
0,5,0,5,0,0,0,0,0,24,1,1,0,0,0,0,4,4,4
0,54.94,420,60,0.5,0.7,107.6,37.3,1.3,20,1,1,0,0,6,0,3,4,4
0,75.47,385,80,0,0,47.3,41,6.3,20,2,2,0,0,5,0,4,4,4
0,147.87,1786,95,0,3.7,636.7,41,12,17,2,2,0,0,0,0,4,4,4
0,15.13,4,15,0,0,0,0,0,20,1,1,0,0,7,0,3,4,4
0,64.2,576,50,0,0,109,13.7,6.7,24,1,1,0,0,2,0,4,4,4
0,10,2,10,0,4.7,0,0,0,26,1,1,0,0,1,0,3,4,4
0,116.32,1100,75,1.24,0,226.8,34,1.7,24,1,1,0,0,7,0,2,1,5
1,17.53,14,30,0,0.7,2.5,1,0,22,2,2,0,0,7,0,1,1,4
0,50.83,176,60,0,0,28.4,9,0,24,1,1,0,0,7,0,3,4,4
0,469.67,4531,85,0.99,5,1402.2,41,12,24,2,2,0,0,1,0,3,4,4
1,44.55,496,42,1.24,1.3,167.4,16.3,0,26,2,2,0,0,7,0,1,4,5
0,62.67,482,50,0.5,0,85.8,41,12,20,2,2,0,0,5,0,2,4,4
0,54.83,330,59,1.24,1,104.6,41,12,26,1,1,0,0,0,0,4,4,4
1,41.48,102,15,1.24,0,22.5,1.7,0,20,1,1,0,0,7,0,4,2,4
1,12.72,206,10,0.25,0,20.2,6,1.3,20,2,2,0,0,1,0,3,4,4
0,49.26,266,30,0.5,0,0,0,0,26,2,2,0,0,6,0,4,4,4
0,51.19,118,50,0.74,0,0,0,0,20,1,1,0,0,7,0,2,1,2
0,49.99,696,60,0,5,236.9,39,12,26,1,1,0,0,0,0,4,4,4
1,44.03,262,45,0.5,0,62.3,7,12,24,1,1,0,0,4,0,4,1,2
1,102.35,1175,54,1.24,5,183.4,41,10.7,22,2,2,0,0,6,0,3,1,4
0,33.91,314,45,1.24,0,50.1,41,3.7,26,1,1,0,0,6,0,2,1,4
0,84.41,176,85,0,3.3,34.5,23.7,12,20,2,2,0,0,7,0,3,2,4
0,110.15,408,74,0.25,0,68,18.3,3,26,1,1,0,0,5,0,2,4,5
0,106.12,438,100,1.24,0,61.7,41,12,20,1,1,0,0,0,0,2,4,4
0,101.24,1537,60,1.24,2.3,326.4,41,4,26,1,1,0,0,2,0,4,2,4
0,32.76,50,35,0.25,0,0.3,8.7,0,26,1,1,0,0,4,0,2,2,4
0,50.85,432,50,0.25,1.3,54,41,6.7,26,1,1,0,0,7,0,4,4,4
0,19.95,339,27,0,0,85.7,41,8.3,26,1,1,0,0,0,0,2,4,4
0,121.69,816,36,1.24,0.3,373.5,21.7,7.3,22,1,1,0,0,7,0,4,4,4
0,50,445,50,0,0,221.2,22,2.3,22,1,1,0,0,5,0,2,2,4
0,29.99,61,30,0,0,0,0,0,22,1,1,0,0,7,0,3,4,4
0,86.32,1489,85,1.24,0.7,512.6,41,8,26,1,1,0,0,7,0,4,4,4
0,41.42,430,22,0,0.7,178.8,30,12,24,1,1,0,0,0,0,4,2,4
1,52.15,83,50,0,0.3,13,6.7,0.7,22,2,1,0,0,6,0,2,4,5
1,29.99,20,30,0,0,1.3,0,0,24,1,1,0,0,4,0,2,2,5
0,172.29,842,115,0,1,308.3,41,5.7,20,1,1,0,0,0,0,4,4,4
1,68.27,572,50,1.24,0,122.4,41,5.3,20,1,1,0,0,0,0,2,2,4
0,11.1,45,10,0,0,2.7,1.3,4,26,2,2,0,0,7,0,2,2,4
0,100.31,909,77,0.5,0.7,282.8,33.3,12,24,1,1,0,0,7,0,2,2,5
0,55.73,558,63,0.25,0,93.2,2.7,2.7,26,1,1,0,0,6,0,3,2,4
0,41.87,558,38,0,0,124.4,27,2,24,1,1,0,0,0,0,2,4,4
0,75.94,1165,65,0.74,1,294.5,41,12,24,2,2,0,0,0,0,4,2,4
0,62.29,73,40,0,0.7,3.5,14.7,0.3,26,1,1,0,0,6,0,2,4,4
1,32.69,63,30,0.5,5.7,3.4,8,1.3,26,2,2,0,0,6,0,4,1,5
0,17.79,7,17,0,0,0,0,0,20,1,1,0,0,4,0,2,3,4
0,50.25,476,50,0.25,0,221.5,31.3,12,26,1,1,0,0,0,0,4,2,4
0,37.87,119,30,0,0,14.3,4.3,1,20,2,1,0,0,3,0,2,4,4
0,10,20,10,0,0,0,2.7,0,22,2,2,0,0,7,0,1,1,4
1,57.38,610,50,0.25,0,147.1,9.3,4,26,2,1,0,0,4,0,3,2,4
0,137.25,649,134,0.74,0,96.6,41,0.7,20,1,1,0,0,7,0,1,4,4
1,13.56,106,10,1.24,0,17.7,19,7,26,2,2,0,0,7,0,2,2,5
0,18.95,70,10,0,0,10,4,1.7,26,2,2,0,0,6,0,2,4,4
1,116.08,1000,35,1.24,5.3,163.2,41,0.3,20,1,1,0,0,3,0,4,4,4
0,83.62,800,75,0,0.7,223.3,33.3,12,26,1,1,0,0,0,0,4,4,4
1,56.05,224,50,0,0,38.9,25.7,7,22,2,2,0,0,1,0,3,4,4
0,38.22,92,32,1.24,2,18.4,8.3,2.7,24,2,2,0,0,6,0,3,4,4
0,32.39,293,30,1.24,5,40.9,2.7,0.3,20,1,1,0,0,5,0,3,4,4
0,67.63,488,88,0.5,0,31.5,5.7,0.7,24,2,2,0,0,7,0,3,2,5
0,45.74,138,42,0,0,17.1,3.3,0.7,22,2,2,0,0,6,0,2,2,5
1,47.8,1152,45,0,19,444.1,41,12,24,1,1,0,0,7,0,3,1,5
0,55.86,420,51,0,11.7,23.3,7,4,22,2,2,0,0,0,0,2,2,4
0,34,126,30,0,3.7,3.7,3.3,1.7,22,2,2,0,0,6,0,2,4,5
1,30.78,258,30,0,2.7,25.1,23,4,22,1,1,0,0,0,0,2,2,4
0,30.27,144,30,0,0,20.7,4.3,0.3,20,1,1,0,0,0,0,1,4,4
0,30.51,122,30,0.25,0,27.9,6.3,1.7,20,1,1,0,0,7,0,2,3,4
0,42.06,177,22,0,0,111,3.3,2,20,1,1,0,0,3,0,4,2,4
0,11.36,281,10,0,0,43.8,16.7,12,22,2,1,0,0,7,0,3,4,4
0,39.01,79,30,0,0,23.1,2.7,0,20,1,1,0,0,7,0,2,2,4
1,33.24,0,30,0,0,0,0,0,24,2,1,0,0,3,0,3,4,4
0,30.38,56,30,0,0,9.8,4.3,5.7,26,2,2,0,0,5,0,4,4,4
0,40.18,414,46,1.24,2,68.7,41,12,24,1,1,0,0,0,0,4,2,4
1,74.03,409,30,0.99,0,127.7,6,0,26,2,1,0,0,2,0,1,4,4
0,29.99,70,30,0,0,8,0.7,0,26,1,1,0,0,7,0,2,1,5
1,32.47,113,30,1.24,0,2.4,0.7,0,26,2,1,0,0,6,0,2,2,5
1,35.75,114,30,0.25,1,30.7,3,0,20,1,1,0,0,6,0,4,3,4
1,23.24,12,20,0,0,0.1,1,0,26,2,1,0,0,0,0,2,2,4
1,19.79,100,12,0,0.3,0,1,0,22,1,1,0,0,0,0,4,4,4
0,64.83,726,45,0,0.7,15.7,10,0,24,2,2,0,0,7,0,2,2,5
0,101.94,854,70,0,0,271.4,14.3,3.3,22,1,1,0,0,0,0,2,2,4
0,29.99,3,30,0,0,0,0,0,26,1,1,0,0,7,0,2,2,5
1,78.23,590,50,1.24,1.3,131.9,34.7,2.7,22,1,1,0,0,0,0,2,4,4
0,92.2,630,98,0.74,0.7,91.9,20.3,0,24,1,1,0,0,0,0,3,2,4
1,50.95,186,50,0.5,0,30.1,27.3,0,20,1,1,0,0,0,0,2,2,4
1,13.34,24,10,0,0,6.6,0,0.3,20,1,1,0,0,0,0,4,2,4
1,105.15,574,30,0,0.7,95.2,6,5,20,2,2,0,0,5,0,2,1,4
0,40.65,587,40,0.74,2.7,135.3,41,1,26,2,1,0,0,6,0,2,2,4
0,56.24,148,50,0,0,8.2,11.3,1.3,24,1,1,0,0,6,0,2,4,4
0,41.74,94,20,0.74,0,17.6,4.3,0,22,1,1,0,0,7,0,2,4,5
0,72.21,1247,85,0.5,10,225.6,41,12,22,2,2,0,0,0,0,4,2,4
0,29.99,96,30,0,0.7,11.2,3,0,26,1,1,0,0,0,0,2,4,4
0,25.1,0,25,0,0,0,0,0,22,1,1,0,0,7,0,1,1,5
0,17.09,16,17,0,0,1.2,0.3,0,24,1,1,0,0,7,0,4,2,4
0,10.58,186,10,0,0,45.7,15.7,3.3,20,2,2,0,0,0,0,2,4,4
0,163.35,1113,65,0.25,0.7,410.5,39,12,22,2,2,0,0,0,0,2,2,4
1,35.06,687,33,0.5,0.3,114.7,26.7,4.3,20,1,1,0,0,0,0,3,2,4
0,47.89,459,45,1.24,0,78.3,23.7,6.3,20,2,2,0,0,6,0,2,4,5
0,39.99,194,40,0,1.3,53.9,11,0.3,26,1,1,0,0,7,0,2,2,4
0,80.43,419,50,0,0,42.5,41,12,22,2,2,0,0,4,0,3,4,5
0,88.61,634,50,0.99,0,109.2,39,12,22,1,1,0,0,7,0,2,1,5
1,11.39,78,12,0,1.3,5.2,8.3,0,26,2,2,0,0,6,0,2,4,5
1,63.57,912,50,0,0,191.8,41,0.3,20,1,1,0,0,7,0,2,4,4
1,40.88,38,29,0.25,2.3,6.4,0.3,0,24,1,1,0,0,0,0,4,4,4
0,43.66,223,35,0.99,0,65.4,15.7,3,24,1,1,0,0,6,0,2,2,4
0,32.45,152,42,0,3.7,30.4,38.3,10,24,1,1,0,0,4,0,3,2,4
